economy,time,Inversion_Extranjera_Pct_PIB,Inflacion_Pct,Efectividad_Gobierno,Uso_Internet_Pct,Exportaciones_Pct_PIB,PIB_PPP,Matricula_Primaria_Pct,Fuerza_Laboral_Total,Esperanza_Vida_Total,Poblacion_Total
AZE,YR2024,0.311206693209432,2.21217188919901,,,45.9025463640897,225198385162.317,,5019875.0,,10202830.0
BDI,YR1990,0.110894210226116,7.00216956651122,,0.0,,8158640509.59827,,2581935.0,45.184,5587052.0
BDI,YR1991,0.0764520532874518,8.99693873494331,,0.0,,8566314432.23675,,2607838.0,44.66,5703857.0
BDI,YR1992,0.0554078910909431,1.82333333333308,,0.0,,8652834068.45676,,2664991.0,44.469,5858407.0
BDI,YR1993,0.0504648856980533,9.67934658067928,,0.0,,8112897222.46474,49.06123,2457056.0,37.221,5676843.0
BDI,YR1994,0.000427861408178981,14.8528149833969,,0.0,,7802173259.15277,,2445092.0,44.515,5713854.0
BDI,YR1995,0.19810737848951,19.2632536382538,,0.0,,7184241136.73547,,2681962.0,44.589,6066316.0
BDI,YR1996,0.0,26.4367816091951,-1.6624231338501,0.000804,,6609501845.94456,,2631487.0,44.807,6070506.0
BDI,YR1997,0.0,31.1115898319695,,0.00798,,6504410766.80169,,2586586.0,45.721,6070042.0
BDI,YR1998,0.0,12.5004107653378,-1.6014848947525,0.0158,,6813370277.90581,,2636111.0,46.678,6187108.0
BDI,YR1999,-0.0588051848971754,3.38542427340455,,0.0392,,6744555238.33755,,2711621.0,47.627,6337155.0
BDI,YR2000,1.34215244308902,24.4320242102151,-1.41228187084198,0.0772484,,6686763568.59967,41.29739,2766896.0,47.617,6470194.0
BDI,YR2001,-0.0013048564735641,9.29618771341889,,0.106001,,6824230529.36167,50.13475,2838292.0,48.509,6634365.0
BDI,YR2002,0.0,-1.3656800532806,-1.50260782241821,0.118228,,7127671264.58629,49.38625,2918476.0,49.924,6824132.0
BDI,YR2003,0.0,10.6474645658306,-1.49027299880981,0.201273,,7040447958.40795,52.81008,3009287.0,50.997,7043154.0
BDI,YR2004,0.00488285714415741,8.17642937482053,-1.23842835426331,0.34906,,7380759118.05818,54.41122,3123186.0,52.217,7310656.0
BDI,YR2005,0.0523404213217611,13.2520699188224,-1.24252092838287,0.542143,,7447185950.18727,57.65405,3227287.0,53.053,7587299.0
BDI,YR2006,0.00248110542789525,2.74542000214241,-1.11087679862976,0.657593,,7850362235.25358,74.35688,3316162.0,53.962,7865547.0
BDI,YR2007,0.036885807330262,8.41206285772544,-1.28052830696106,0.7,,8120767463.68481,81.83963,3458975.0,54.832,8161874.0
BDI,YR2008,0.237816296916251,24.4069510353914,-1.13556611537933,0.81,,8519394979.43694,92.38812,3627058.0,55.581,8505637.0
BDI,YR2009,0.0196229518082158,10.5554355299529,-1.06673920154572,0.9,,8842030927.60846,90.49009,3843653.0,56.422,8947646.0
BDI,YR2010,0.0384119130803942,6.49326591473993,-1.12470984458923,1.0,,9292420726.15253,95.37413,4037123.0,57.088,9376444.0
BDI,YR2011,0.150057243665302,9.5921660597967,-1.08492064476013,1.11,,9666387502.032,,4169441.0,57.804,9717978.0
BDI,YR2012,0.0259911934949934,18.1610453065451,-1.30940592288971,1.22,,10093934835.7003,,4302379.0,58.501,10071028.0
BDI,YR2013,4.7612156740524,7.93795807492418,-1.07123398780823,1.26422,,10590952601.5367,,4439368.0,59.179,10439341.0
BDI,YR2014,3.38973967159169,4.40535234185293,-1.1517721414566,1.04239,,11040528799.0652,,4568956.0,59.764,10799785.0
BDI,YR2015,0.264702987630016,5.54468891259779,-1.23757755756378,2.0,,10995867034.2271,,4652272.0,60.107,11047580.0
BDI,YR2016,0.00210472726474442,5.55768961400965,-1.48436272144318,2.2,,11347753989.7665,,4699696.0,60.789,11239451.0
BDI,YR2017,2.30701019619549,16.0525353030392,-1.38194644451141,2.66075,,11782583759.9642,94.87551,4800813.0,61.345,11506762.0
BDI,YR2018,0.228727114717487,-2.81469807668465,-1.44979333877563,4.0,,12412038220.086,92.8047,4962798.0,61.806,11859446.0
BDI,YR2019,1.05451097508345,-0.686772170797359,-1.37481689453125,6.1,,12965533456.4181,,5149165.0,62.18,12255336.0
BDI,YR2020,0.656677740998658,7.32110643415521,-1.30248296260834,9.17302,,13005265531.0616,,5256748.0,62.569,12617036.0
BDI,YR2021,0.650589004531073,8.40453845076341,-1.35819256305695,10.9847,,13426255704.0112,,5487609.0,62.101,12965481.0
BDI,YR2022,0.625576918322977,18.8008786664945,-1.26360619068146,11.0009,,13737436196.5632,,5695461.0,62.882,13321097.0
BDI,YR2023,0.990959506801914,26.9414835762453,-1.20011341571808,11.0784,,14184558007.7479,,5901964.0,63.651,13689450.0
BDI,YR2024,1.08105925624791,20.2124925027847,,,,14767865865.0483,,6106804.0,,14047786.0
BEL,YR1990,3.91889227088431,3.44831217961808,,0.00101,61.6136909555393,415042243228.462,,3938244.0,76.0519512195122,9967379.0
BEL,YR1991,4.44753957098212,3.2153106926081,,0.0201,60.2296548828746,422650276394.009,96.53405,4027934.0,76.1921951219512,10004486.0
BEL,YR1992,4.80693439303708,2.42795567164615,,0.1,58.8089303317393,429119592931.53,95.09398,4070853.0,76.3512195121951,10045158.0
BEL,YR1993,4.78369263919673,2.75442643473461,,0.199,56.1077411574797,424992007099.32,97.66637,4096201.0,76.3453658536585,10084475.0
BEL,YR1994,3.47657482650626,2.37754084476398,,0.696,58.4249593454229,438706377851.312,97.04167,4162431.0,76.6917073170732,10115603.0
BEL,YR1995,3.71102444734668,1.46796699090272,,0.992,60.1143717180605,449168459997.637,97.07828,4194014.0,76.8407317073171,10136811.0
BEL,YR1996,5.03718760952012,2.07702107350674,1.71154367923737,2.97,61.1923909558718,455103916410.219,97.5397,4204594.0,77.1873170731707,10156637.0
BEL,YR1997,4.74788988025515,1.62816049512958,,4.94,64.7865810804479,472369064689.755,,4226864.0,77.3707317073171,10181245.0
BEL,YR1998,8.77679407696031,0.94925028835061,1.77015435695648,7.89,64.1743450154283,481636154069.937,,4260848.0,77.4731707317073,10203008.0
BEL,YR1999,46.3484571485071,1.12084823417845,,13.8,64.5630595160862,498699164738.036,98.89581,4368285.0,77.619512195122,10226419.0
BEL,YR2000,37.4753122979087,2.54451776190908,1.65919423103333,29.4317,72.5473951580567,517234342061.054,98.89887,4412646.0,77.7219512195122,10251250.0
BEL,YR2001,37.2564694834172,2.46925823086078,,31.2884,71.6119589202939,522921869631.946,98.94338,4307825.0,77.9731707317073,10286570.0
BEL,YR2002,7.01242443993657,1.64521436175357,1.91511082649231,46.33,70.8312976956765,531847593236.428,98.67874,4358408.0,78.0756097560976,10332785.0
BEL,YR2003,10.8648744877518,1.5889639997038,1.86878955364227,49.97,69.0365085088844,537367932888.758,97.71071,4395670.0,78.1292682926829,10376133.0
BEL,YR2004,12.0521106747569,2.09728311239314,1.85430920124054,53.86,70.906277447218,556558452616.107,96.10918,4486040.0,78.8780487804878,10421137.0
BEL,YR2005,8.72717720186463,2.78143263670022,1.70650970935822,55.82,74.2828289213953,569480281308.209,95.74554,4627699.0,78.9804878048781,10478617.0
BEL,YR2006,14.4078713936675,1.7912077007046,1.74316394329071,61.9819,76.8049970552189,584015359292.993,96.05934,4647632.0,79.380487804878,10547958.0
BEL,YR2007,20.5026740062328,1.82305630026808,1.60233938694,66.7604,78.3018047028263,605489163853.542,96.98175,4735412.0,79.7829268292683,10625700.0
BEL,YR2008,36.8029204549975,4.48944420508401,1.38118207454681,68.8573,80.8806199752035,608195125992.801,97.56414,4779497.0,79.6804878048781,10709973.0
BEL,YR2009,15.948905674901,-0.0531456741253769,1.56746017932892,74.5441,68.5960770690546,596600244415.433,97.482,4801697.0,80.0341463414634,10796493.0
BEL,YR2010,26.0596407490286,2.18929920422457,1.65420985221863,77.6398,75.8282898692443,612769969464.046,97.25467,4901576.0,80.1829268292683,10895586.0
BEL,YR2011,31.0366884311298,3.53208210722742,1.72347581386566,81.61,80.2713643518839,624603507515.608,97.38063,4884263.0,80.5853658536585,11038264.0
BEL,YR2012,2.36956900950954,2.83966343445899,1.67117416858673,80.72,80.0489721342421,625951424446.066,97.69174,4917260.0,80.3853658536585,11106932.0
BEL,YR2013,-5.65561784857252,1.1130959402754,1.70195496082306,82.1702,78.9114134413606,627863671927.576,97.70043,4966858.0,80.5878048780488,11159407.0
BEL,YR2014,-2.82643623555084,0.340002833356922,1.51735270023346,85.0012,79.3965205800202,638948858596.221,97.64411,4984459.0,81.2878048780488,11209057.0
BEL,YR2015,-4.23261410354123,0.561429152790065,1.52944529056549,85.0529,77.8777392199991,648368014803.355,98.06739,4994454.0,80.9926829268293,11274196.0
BEL,YR2016,12.1319420227113,1.97385264653181,1.39763832092285,86.5165,79.6181317071952,656106304760.982,98.29369,5001167.0,81.4390243902439,11331422.0
BEL,YR2017,-7.4442379017663,2.12597086002607,1.24078404903412,87.6797,83.4444050525116,665780379748.382,98.76482,5037325.0,81.4926829268293,11375158.0
BEL,YR2018,-7.66649538713467,2.05316499865186,1.22463178634644,88.6473,83.4830567161373,678283525385.04,,5093485.0,81.5951219512195,11427054.0
BEL,YR2019,-1.97252997818915,1.43681956996429,1.11331832408905,90.2754,82.9674275396401,694853246102.295,,5146209.0,81.9951219512195,11488980.0
BEL,YR2020,-5.69020542304612,0.740791812220344,1.07823526859283,91.5264,79.1968705613294,661549041829.952,,5124712.0,80.6951219512195,11538604.0
BEL,YR2021,5.6774240968721,2.44024851144084,1.08557260036469,92.7887,89.6253551052155,702925341289.817,,5217415.0,81.790243902439,11586195.0
BEL,YR2022,2.22243107053374,9.597511728725,1.22718644142151,94.0078,94.4213446744405,730734740583.4,,5320795.0,81.7487804878049,11680210.0
BEL,YR2023,-0.652181403274145,4.04901077613941,1.03702199459076,94.6263,82.7431955739295,743260425205.666,,5364037.0,82.3975609756098,11779946.0
BEL,YR2024,-6.1601989579997,3.14349136500041,,95.7758,79.2730864114732,751216687125.378,,5407206.0,,11858610.0
BEN,YR1990,-0.150760018353931,,,0.0,19.181303010653,11656583104.9364,39.50607,2052281.0,53.02,5281479.0
BEN,YR1991,0.0198255555852336,,,,21.0024860627473,12149166926.2602,,2116070.0,53.441,5446932.0
BEN,YR1992,0.0562914420956269,,,,23.2391480496458,12508504151.8532,49.21298,2182477.0,54.137,5617844.0
BEN,YR1993,-0.951216875624251,0.440599214931794,,,22.4643830367555,13238521979.4165,53.21355,2300455.0,54.612,5872706.0
BEN,YR1994,-0.444751623578263,38.5308661668538,,,28.3270186172953,13505993136.7465,54.48041,2394402.0,54.988,6096506.0
BEN,YR1995,-0.356668640063887,14.4625482180894,,,27.3689425027528,14322457251.5743,56.8919,2427651.0,55.366,6226773.0
BEN,YR1996,-0.620945814843515,4.91423972637201,-0.380564451217651,0.00169,26.4988115545834,14941800983.3964,59.11845,2486709.0,55.648,6391858.0
BEN,YR1997,0.537109663360586,3.46629590564776,,0.0246,27.1761345944549,15798666707.4387,62.47886,2563287.0,55.986,6583365.0
BEN,YR1998,0.46002921041369,5.75331458417064,-0.349467724561691,0.0479,27.0929395510065,16424453813.4141,,2648475.0,56.154,6789489.0
BEN,YR1999,0.253298446675962,0.326722893396866,,0.155,23.0095307947819,17301757698.4924,,2737746.0,56.336,7002818.0
BEN,YR2000,-0.363490759310418,4.16540442290283,-0.396729677915573,0.225248,20.6053025489554,18315245216.9866,,2830348.0,56.594,7221619.0
BEN,YR2001,0.456588183737808,3.98429547767893,,0.363418,19.8685788115524,19292022099.3023,,2925855.0,56.654,7445596.0
BEN,YR2002,-0.462423415216639,2.48916235491541,-0.576151072978973,0.702946,19.726610778332,20187756640.9639,,3024243.0,56.851,7675426.0
BEN,YR2003,0.198870349303422,1.48724246145442,-0.561285614967346,0.951327,18.6442972500831,20882937540.2307,83.4165,3128205.0,57.092,7913070.0
BEN,YR2004,-0.658688596039682,0.8738908308685,-0.524759590625763,1.18254,18.5135475659125,21807985798.8406,86.69745,3235131.0,57.346,8159094.0
BEN,YR2005,-0.133820369489742,5.36452085832342,-0.652987897396088,1.27103,18.483639980467,22181592483.5838,81.92453,3353095.0,57.738,8426144.0
BEN,YR2006,-0.175764667500161,3.78217696540375,-0.647012531757355,1.53785,18.057925712964,23056376559.0627,84.66898,3468401.0,57.966,8693242.0
BEN,YR2007,1.70386973478894,1.29806813334152,-0.543749690055847,1.79,22.0428531154363,24436611800.8323,,3577425.0,58.249,8953969.0
BEN,YR2008,0.492562990177947,7.94729876067854,-0.492893785238266,1.85,22.14072026628,25633169334.4503,90.1357,3695226.0,58.099,9228466.0
BEN,YR2009,-0.193121764606275,0.896072355749069,-0.595060706138611,2.24,19.9279668393882,26227677415.8337,94.2321,3820397.0,58.258,9509423.0
BEN,YR2010,0.561144747750256,2.20783532536524,-0.609903872013092,3.13,23.0720480670551,26782147492.6578,94.92278,3950108.0,58.387,9797484.0
BEN,YR2011,1.50844050539908,2.7042390774728,-0.547139346599579,4.14832,20.8496515031216,27575904170.7536,94.8091,4080183.0,58.462,10093623.0
BEN,YR2012,2.52705777310103,6.74468253340712,-0.526746511459351,4.5,23.8967368670133,28902642501.7287,95.50633,4235463.0,58.559,10397657.0
BEN,YR2013,2.87863747120321,0.428888888888884,-0.508882761001587,4.9,27.570565319312,30981156880.988,,4393926.0,58.863,10708834.0
BEN,YR2014,3.054209933397,-0.548757550948181,-0.485428422689438,6.0,31.4308411236325,32950839416.3041,96.36058,4557889.0,59.008,11030004.0
BEN,YR2015,1.31501182124746,0.218785923536245,-0.682311475276947,11.255,24.7204512110389,33536755116.7638,,4727555.0,59.123,11360681.0
BEN,YR2016,1.11488130998834,-0.793310145785624,-0.625652372837067,14.5,27.6067880711982,34656773215.4406,,4901776.0,59.283,11697842.0
BEN,YR2017,1.58170495191393,0.0432648555103608,-0.697358727455139,18.7,27.2055947818832,36622353578.7467,97.03352,5081385.0,59.528,12039780.0
BEN,YR2018,1.36073573251591,0.919170717886054,-0.631518959999084,19.0,27.2742306189085,39075045480.191,97.21103,5267149.0,59.71,12383347.0
BEN,YR2019,1.51620780888962,0.732849371241066,-0.490367919206619,20.5,29.6305271935478,41757815652.7983,,5459336.0,59.888,12726755.0
BEN,YR2020,1.10934414138144,3.02272119663759,-0.290913850069046,22.1206,19.8724704276524,43364987288.175,,5605830.0,60.154,13070169.0
BEN,YR2021,1.95608661099463,1.73353962694036,-0.23760136961937,28.2047,20.9188061754733,46467947984.7692,,5870968.0,59.61,13413417.0
BEN,YR2022,2.15770537478617,1.35077863583527,-0.170590236783028,30.0134,20.8153300474458,49373564169.2145,,6035371.0,60.475,13759501.0
BEN,YR2023,2.25158090881957,2.73870078406075,-0.218984127044678,32.2083,20.003519091069,52510156788.1442,,6204134.0,60.774,14111034.0
BEN,YR2024,2.5276563137227,1.16093089640415,,,18.84015691814,56423799507.9997,,6397139.0,,14462724.0
BFA,YR1990,0.0148324858775218,-0.504303388918912,,0.0,10.9666914119517,10147246626.4723,,4076580.0,49.315,9159356.0
BFA,YR1991,0.0181815538151598,2.16260052713423,,,10.4475484424359,11067600318.4869,27.18227,4170246.0,49.33,9394632.0
BFA,YR1992,0.0927415899786328,-1.99113580736894,,,8.8464803686211,11093355815.5061,27.70352,4231560.0,49.378,9629275.0
BFA,YR1993,0.0993387646784723,0.553455723541917,,,8.95154328138584,11477339562.9845,28.68706,4300025.0,49.412,9871713.0
BFA,YR1994,0.969328378478066,25.1778762249963,,,14.2016211454196,11628267412.8817,29.91303,4375696.0,49.469,10123798.0
BFA,YR1995,0.412551201629083,7.45884497828324,,,14.1405565399915,12292982651.9561,31.53515,4456418.0,49.554,10386722.0
BFA,YR1996,0.627288328664118,6.09780439121741,-0.928940415382385,0.000961,10.5636052055707,13647023204.9982,,4537038.0,49.693,10655942.0
BFA,YR1997,0.398984078044402,2.31869062176683,,0.0187,10.8125309984677,14509083107.0829,,4620062.0,49.56,10934223.0
BFA,YR1998,0.157122759480677,5.08433344145324,-0.918438374996185,0.0454,12.8081030220056,15569366222.1532,34.98034,4719132.0,50.163,11240664.0
BFA,YR1999,0.233833721885331,-1.07261362759534,,0.0618,8.35400550573099,16720757878.4085,35.48973,4833630.0,50.463,11574928.0
BFA,YR2000,0.778458188099508,-0.304212168486803,-0.783201575279236,0.0770802,8.8447174852677,17036525024.9961,36.33372,4953691.0,50.808,11925546.0
BFA,YR2001,0.196436710369704,5.00743290822373,,0.157732,9.0440827674193,18163219549.8152,37.26342,5079216.0,51.188,12295001.0
BFA,YR2002,0.414815789165315,2.17569480664608,-0.846448183059692,0.200993,8.86536563219181,18953857927.1605,36.72142,5208335.0,51.447,12680897.0
BFA,YR2003,0.614299394603336,2.03456574053815,-0.812532126903534,0.37344,9.22043165840572,20432731533.6007,38.65198,5337468.0,51.959,13082532.0
BFA,YR2004,0.263190384062024,-0.400228702115452,-0.696795463562012,0.400295,10.8815873012951,21347801635.5542,41.14892,5465720.0,52.6,13500533.0
BFA,YR2005,0.848145874654018,6.41504018369684,-0.604898989200592,0.469914,9.84184747809064,23196921150.2789,45.7476,5591307.0,53.271,13932123.0
BFA,YR2006,1.28064578676022,2.3331085637222,-0.80056357383728,0.632708,10.9568635027021,24647462832.3919,48.74733,5708826.0,53.784,14373707.0
BFA,YR2007,0.284717939080865,-0.230627306273049,-0.770006239414215,0.75,10.3485422167992,25660813447.6573,54.03414,5817468.0,54.377,14816307.0
BFA,YR2008,0.351169723487995,10.6597978997424,-0.530283987522125,0.92,10.1493270523848,27149138508.3087,59.9701,5913296.0,55.199,15258093.0
BFA,YR2009,0.599468939611006,2.60817666368314,-0.617469727993011,1.13,13.7889708614234,27953282649.4762,62.7928,6005410.0,55.791,15710066.0
BFA,YR2010,0.384492219825665,-0.764230734676768,-0.589095711708069,2.4,20.5158488554008,30314295612.087,59.91302,6098364.0,56.343,16176498.0
BFA,YR2011,1.19074493368624,2.75976724854534,-0.568243741989136,3.0,26.1955005196271,32321878819.7076,64.89106,6195296.0,57.001,16661908.0
BFA,YR2012,2.62145990530181,3.8181524025238,-0.632368385791779,3.72503,26.5980854179657,34407503766.8525,65.68288,6300018.0,57.457,17172287.0
BFA,YR2013,3.64766773141753,0.533738507090536,-0.670198976993561,5.0,27.0769854530325,36400587615.628,66.59063,6404890.0,57.903,17695409.0
BFA,YR2014,2.56255154786841,-0.258089517535291,-0.592531859874725,6.0,26.932004154154,37975584844.5378,67.7983,6510477.0,58.331,18229461.0
BFA,YR2015,1.95992715697747,0.724838981070517,-0.692133605480194,6.55,26.1076455357024,39464694412.0733,69.38962,6487050.0,58.778,18777487.0
BFA,YR2016,3.04380349897538,0.441041448058809,-0.638990938663483,7.14,25.915964804251,41815991712.8466,75.20863,6458883.0,59.173,19334856.0
BFA,YR2017,0.0182370342122821,1.48299897161326,-0.638492047786713,7.79,26.4523856350501,44410042330.9491,76.42387,6422574.0,59.578,19894407.0
BFA,YR2018,1.68919942943091,1.95594302672532,-0.644067406654358,8.5,28.0789061419219,47343134249.8795,78.64517,6372960.0,59.972,20438288.0
BFA,YR2019,1.0164787373679,-3.23338933983322,-0.7781862616539,9.27181,29.2576956572794,50131268465.3998,,6310717.0,60.184,20961952.0
BFA,YR2020,-0.557279533533573,1.88470066518847,-0.708106637001038,10.7927,31.7768656908663,51139294287.7971,,6192649.0,60.454,21478690.0
BFA,YR2021,-0.405926078113797,3.65326761825509,-0.765025079250336,12.5631,32.797073516181,54689652540.5665,,6176046.0,60.046,21995243.0
BFA,YR2022,3.59640793567206,14.2902354303358,-0.853148698806763,14.6238,31.2180734191588,55579306937.4917,,6091676.0,60.7,22509038.0
BFA,YR2023,0.544129932348491,0.742910428668918,-0.826227486133575,17.0226,28.9402085370677,57246838520.8113,,6287117.0,61.092,23025776.0
BFA,YR2024,0.358681465803854,4.19081721344523,,,28.5577186223644,59994577724.1268,,6461318.0,,23548781.0
BGD,YR1990,0.0102498457488283,6.12671846981458,,0.0,5.90831648660892,231057491642.193,74.92288,36220330.0,55.822,111633717.0
BGD,YR1991,0.00449146424413688,6.35736412278234,,,6.66261196863293,239110371611.813,,37309118.0,53.781,113787109.0
BGD,YR1992,0.0117375764038404,3.63407691798491,,,7.58667691037111,252124397255.285,,38438786.0,56.592,115952192.0
BGD,YR1993,0.0423616549795556,3.01481859989799,,,9.01726903574974,264003393854.592,,39605055.0,57.073,118132360.0
BGD,YR1994,0.033012230974896,5.31374007936498,,,9.00154364628231,274273459684.511,,40831150.0,57.64,120343179.0
BGD,YR1995,0.00499837818821925,10.2978117947206,,,10.864634213863,288319765753.339,,42121735.0,58.244,122600370.0
BGD,YR1996,0.0291349551912919,2.37712902953223,-0.687850117683411,,9.70650764952346,301360235844.557,,43461440.0,58.94,124862179.0
BGD,YR1997,0.288896567530213,5.30560105668802,,0.000751,10.5203705573506,314890998518.98,,44841978.0,59.671,127198069.0
BGD,YR1998,0.380236166897954,8.40223795613228,-0.490328997373581,0.00368,11.7573312287186,331192990133.438,,46238056.0,60.429,129622332.0
BGD,YR1999,0.350304290993083,6.10669589841958,,0.0362,11.7586423857313,346660220655.243,,47640113.0,61.244,132108065.0
BGD,YR2000,0.525362089236087,2.20825620937535,-0.607652246952057,0.0710394,12.3442012279919,365009967807.802,,49012721.0,62.049,134544304.0
BGD,YR2001,0.145443904569924,2.0071737421384,,0.129808,13.3865592080649,383542574281.815,,50202022.0,62.836,136805810.0
BGD,YR2002,0.0955793676464671,3.33256493271913,-0.726736128330231,0.13992,12.4099689322019,398244236516.444,,51222747.0,63.591,138933658.0
BGD,YR2003,0.44596078329809,5.66870773441476,-0.838938593864441,0.163878,11.4311486959413,417119290521.284,,52191921.0,64.288,140970351.0
BGD,YR2004,0.689472335587339,7.5875363850469,-0.93288254737854,0.199036,11.1465089461353,438974393023.351,,53128855.0,64.912,142902856.0
BGD,YR2005,1.17065167448603,7.04661816222039,-0.918954312801361,0.241637,14.3928418979283,467665517646.591,93.68999,54042558.0,65.509,144715786.0
BGD,YR2006,0.635863899506714,6.76526117054757,-0.838699102401733,1.0,16.3534635652888,498867716635.171,93.43051,54908227.0,66.048,146405973.0
BGD,YR2007,0.817756922700044,9.10698496905383,-0.70753276348114,1.8,16.9953348464905,534080790061.383,,55891567.0,66.458,147989278.0
BGD,YR2008,1.4496579161576,8.90194489465154,-0.738396406173706,2.5,17.6588584820757,566199285910.257,92.56719,56846810.0,67.047,149474264.0
BGD,YR2009,0.879517142536145,5.42347236174679,-0.802756428718567,3.1,16.9401329056133,594764746496.571,92.54123,57807404.0,67.527,150873714.0
BGD,YR2010,1.06896766308322,8.12667639169917,-0.753689587116241,3.7,16.0241126856916,627903778372.382,90.53203,58796583.0,68.009,152201981.0
BGD,YR2011,0.983399364184761,11.3951651552399,-0.772120714187622,4.5,19.9220749554939,668493859146.43,,59281113.0,68.499,153591076.0
BGD,YR2012,1.18850391920183,6.21750422069284,-0.807726144790649,5.0,20.1615888640625,712089410611.241,,59869794.0,68.989,155070101.0
BGD,YR2013,1.73532012481503,7.53040640913172,-0.797781109809875,6.63,19.5378741098798,754911659700.223,,60484221.0,69.487,156532141.0
BGD,YR2014,1.46870305074204,6.99163889220849,-0.775071203708649,11.9,18.9896599950107,800667303501.53,,61204476.0,70.016,157964929.0
BGD,YR2015,1.4507824552936,6.19428022984984,-0.752009570598602,12.9,17.3366737865485,853132148522.175,,61920877.0,70.543,159383179.0
BGD,YR2016,0.879528340271998,5.51352572692995,-0.705847561359406,18.1,13.9212044814459,913819518032.847,,62629015.0,71.075,160811932.0
BGD,YR2017,0.616341784631384,5.70207015717239,-0.752013146877289,21.5,12.8197468906003,974042508801.188,,66147765.0,71.606,162186147.0
BGD,YR2018,0.75354913412869,5.54362139486476,-0.762283682823181,25.6,12.6747879443391,1045336699213.33,,67707982.0,72.122,163523103.0
BGD,YR2019,0.543244141585063,5.59199639930629,-0.753539621829987,30.4,13.0947573353039,1127729250889.44,,69213088.0,72.625,164913055.0
BGD,YR2020,0.407859894856915,5.69107474746211,-0.779491305351257,36.1091,10.4427880616037,1166613553390.4,,70410966.0,71.421,166298024.0
BGD,YR2021,0.414118154040593,5.54565430773473,-0.653351545333862,38.9174,10.6627789004134,1247561124482.2,,72755656.0,71.103,167658854.0
BGD,YR2022,0.355308723397177,7.69695437176898,-0.763355314731598,41.6165,12.8822264348985,1336135828193.28,,74651451.0,74.265,169384897.0
BGD,YR2023,0.316668220633916,9.8835030377921,-0.697334110736847,44.5027,13.1571638341204,1413299173688.33,,75834921.0,74.672,171466990.0
BGD,YR2024,0.341680903062718,10.4657482763412,,,10.4611878291715,1472986459828.03,,77355168.0,,173562364.0
BGR,YR1990,0.0193872740170872,23.8000000000003,,0.0,33.1191920794173,130382033730.052,,3719434.0,71.6414634146342,8718289.0
BGR,YR1991,0.732755490051584,338.449111470112,,,43.4782608695652,119370807858.638,,3697006.0,71.5609756097561,8632367.0
BGR,YR1992,0.482396165338645,91.2979327269303,,,47.1115537848606,110689699563.999,,3675711.0,71.4943902439024,8540164.0
BGR,YR1993,0.369274004683841,72.8787913866333,,0.00234,38.2067581130813,109051254171.862,,3627691.0,71.3468292682927,8472313.0
BGR,YR1994,1.08556385083714,96.0573382686505,,0.0195,45.0475646879756,111033818315.206,,3602723.0,71.2087804878049,8443591.0
BGR,YR1995,0.476002812624199,62.0548336837992,,0.12,32.3395342237886,114250622534.477,,3575753.0,71.0534146341463,8406067.0
BGR,YR1996,0.886541779009016,121.60754244925,-0.0425848290324211,0.725,48.4970548282482,120197816599.57,93.93516,3545894.0,70.8973170731707,8362826.0
BGR,YR1997,4.46089004740716,1058.37355921973,,1.22,49.5761875420895,103231437057.957,95.0039,3521893.0,70.3512195121951,8312068.0
BGR,YR1998,3.57471417993882,18.672204442064,-0.0834641233086586,1.84,41.9413456624665,107143001074.801,95.1383,3487986.0,71.0609756097561,8256786.0
BGR,YR1999,6.00412287198388,2.57304281890206,,2.91,42.7497878044332,98147177251.4978,95.59626,3468612.0,71.4121951219512,8210624.0
BGR,YR2000,7.56080761987916,10.316262128999,0.0379754789173603,5.37092,36.218856756011,102649409509.965,95.27463,3441466.0,71.6634146341463,8170172.0
BGR,YR2001,5.73162685921139,7.36093927231844,,7.6123,34.8813174225009,106574418724.085,95.54443,3494894.0,71.7682926829268,8009142.0
BGR,YR2002,5.51519461491359,5.81014365721825,0.173596397042274,9.08,33.6473037196123,112832395142.053,93.96941,3404016.0,71.8658536585366,7837161.0
BGR,YR2003,9.91625852839807,2.34864169582755,0.0336971394717693,12.04,34.4169458788193,118741601042.365,94.307,3340007.0,72.0658536585366,7775327.0
BGR,YR2004,11.7462386509689,6.14713074246273,0.0787450447678566,18.13,40.9566402727565,126472184853.5,95.46767,3379275.0,72.5634146341463,7716860.0
BGR,YR2005,13.7204790059911,5.03883807111902,0.134381100535393,19.97,42.5295657507757,135396503269.148,94.18482,3314525.0,72.5609756097561,7658972.0
BGR,YR2006,22.9038783511231,7.26159462769944,-0.130292177200317,27.09,46.9778786308931,144606971497.291,95.18675,3421452.0,72.6121951219512,7601022.0
BGR,YR2007,31.2286245169024,8.40253419005901,-0.121084287762642,33.64,52.3550343456585,154229680346.196,97.78147,3500732.0,72.6634146341463,7545338.0
BGR,YR2008,18.8997638100665,12.3487195994021,-0.172577276825905,39.67,52.4776590469711,163683278697.505,98.04598,3562863.0,72.9634146341463,7492561.0
BGR,YR2009,7.4901573261348,2.75320223914816,0.0714814215898514,45.0,42.2188500872454,158204567751.954,97.74258,3489069.0,73.4121951219512,7444443.0
BGR,YR2010,3.63569636783254,2.43899060504113,-0.0653254613280296,46.23,50.0980449379877,160665217999.124,97.95684,3424396.0,73.5121951219512,7395599.0
